Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT (min),Avg CTAT (min),Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Reason for cancelling by Driver,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance (km),Driver Ratings,Customer Rating
2025-07-02,19:06:23,BLR202507-002949,Cancelled by Customer,CUST-487470,Prime Sedan,Kundalahalli,Ulsoor,,,1,Wrong Address,0,,0,,,,,
2025-07-21,19:25:51,BLR202507-002950,Incomplete,CUST-946003,Prime Sedan,Silk Board,Yeshwanthpur,,,0,,0,,1,Other Issue,,,,
2025-07-11,14:35:09,BLR202507-002951,Success,CUST-423110,Prime SUV,Bommanahalli,Shivajinagar,14,27,0,,0,,0,,647.92,20.64,4.45,4.13
2025-07-16,22:26:39,BLR202507-002952,Success,CUST-504848,Prime SUV,Hoodi,Kengeri,13,27,0,,0,,0,,550.48,17.16,4.09,4.26
2025-07-23,15:15:57,BLR202507-002953,Cancelled by Customer,CUST-687399,eBike,Uttarahalli,Nagarbhavi,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-16,08:01:27,BLR202507-002954,Cancelled by Customer,CUST-453449,Auto,Hoodi,Basavanagudi,,,1,Change of plans,0,,0,,,,,
2025-07-18,12:49:32,BLR202507-002955,Success,CUST-642111,Bike,Hennur,Electronic City,5,13,0,,0,,0,,52.5,3.75,4.32,4.46
2025-07-09,20:23:18,BLR202507-002956,Cancelled by Customer,CUST-759681,Prime Sedan,Ulsoor,BTM Layout,,,1,AC is not working (Only for 4-wheelers),0,,0,,,,,
2025-07-17,16:09:37,BLR202507-002957,Success,CUST-338909,Prime Sedan,Bellandur,Frazer Town,10,23,0,,0,,0,,189.04,6.32,4.18,4.98
2025-07-19,14:32:15,BLR202507-002958,Success,CUST-300557,Prime Sedan,Silk Board,Hebbal,6,16,0,,0,,0,,381.76,15.08,4.37,4.69
2025-07-27,21:02:31,BLR202507-002959,Success,CUST-451271,Bike,Mahadevapura,Brookefield,8,17,0,,0,,0,,235.6,22.06,4.74,4.38
2025-07-09,17:21:01,BLR202507-002960,Success,CUST-376729,Bike,Kadubeesanahalli,Horamavu,3,7,0,,0,,0,,282.55,23.07,4.58,4.29
2025-07-22,17:00:48,BLR202507-002961,Cancelled by Customer,CUST-297502,Prime SUV,Kanakapura Road,JP Nagar,,,1,Change of plans,0,,0,,,,,
2025-07-07,06:24:17,BLR202507-002962,Cancelled by Customer,CUST-820480,eBike,KR Puram,Thanisandra,,,1,Change of plans,0,,0,,,,,
2025-07-07,22:00:44,BLR202507-002963,Cancelled by Customer,CUST-936795,Mini,Kengeri,Sadashivanagar,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-04,23:13:28,BLR202507-002964,Success,CUST-859790,eBike,BTM Layout,Hennur,9,19,0,,0,,0,,154.02,15.78,3.74,4.01
2025-07-08,17:14:32,BLR202507-002965,Success,CUST-315727,Bike,Hennur,Sarjapur Road,9,19,0,,0,,0,,192.83,16.03,4.43,4.8
2025-07-06,00:06:06,BLR202507-002966,Cancelled by Driver,CUST-778929,Prime SUV,Basavanagudi,KR Puram,,,0,,1,Customer related issue,0,,,,,
2025-07-13,13:26:55,BLR202507-002967,Success,CUST-607870,eBike,Ulsoor,Nagarbhavi,6,12,0,,0,,0,,142.68,14.52,4.53,4.24
2025-07-15,18:11:39,BLR202507-002968,Cancelled by Customer,CUST-663513,Prime Sedan,Banashankari,Benson Town,,,1,AC is not working (Only for 4-wheelers),0,,0,,,,,
2025-07-03,05:40:26,BLR202507-002969,Cancelled by Customer,CUST-364802,Auto,CV Raman Nagar,Peenya,,,1,Wrong Address,0,,0,,,,,
2025-07-01,13:23:17,BLR202507-002970,Success,CUST-169778,Prime Plus,Benson Town,Basavanagudi,10,23,0,,0,,0,,631.25,22.85,4.52,4.54
2025-07-15,04:07:57,BLR202507-002971,Cancelled by Driver,CUST-677392,Bike,Ulsoor,Shivajinagar,,,0,,1,More than permitted people in there,0,,,,,
2025-07-07,06:52:03,BLR202507-002972,Cancelled by Driver,CUST-378607,Auto,Kadubeesanahalli,Hennur,,,0,,1,More than permitted people in there,0,,,,,
2025-07-20,03:35:43,BLR202507-002973,Cancelled by Customer,CUST-213329,Mini,Kadubeesanahalli,CV Raman Nagar,,,1,Change of plans,0,,0,,,,,
2025-07-04,02:51:46,BLR202507-002974,Cancelled by Customer,CUST-246514,Prime Plus,Jayanagar,KR Puram,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-02,10:13:04,BLR202507-002975,Cancelled by Customer,CUST-988327,Auto,Ulsoor,HSR Layout,,,1,Change of plans,0,,0,,,,,
2025-07-05,05:40:55,BLR202507-002976,Success,CUST-921947,Auto,Manyata Tech Park,Mahadevapura,14,27,0,,0,,0,,120.06,6.79,4.23,4.45
2025-07-14,19:02:11,BLR202507-002977,Success,CUST-314845,Auto,Horamavu,Nagarbhavi,12,25,0,,0,,0,,122.98,6.2,4.38,4.44
2025-07-02,10:11:12,BLR202507-002978,Success,CUST-110334,Auto,Sarjapur Road,Kanakapura Road,8,22,0,,0,,0,,198.6,10.55,3.65,4.6
2025-07-24,07:43:55,BLR202507-002979,Success,CUST-390637,Prime Sedan,Kadubeesanahalli,Frazer Town,5,13,0,,0,,0,,545,22.5,4.21,4.73
2025-07-08,15:30:31,BLR202507-002980,Cancelled by Customer,CUST-331145,Bike,Uttarahalli,Nagarbhavi,,,1,Change of plans,0,,0,,,,,
2025-07-30,09:05:46,BLR202507-002981,Cancelled by Customer,CUST-679459,Prime Sedan,Frazer Town,Banashankari,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-18,22:41:13,BLR202507-002982,Success,CUST-712494,Prime Sedan,Sarjapur,RT Nagar,7,21,0,,0,,0,,442.48,17.84,4.81,4.85
2025-07-06,03:02:45,BLR202507-002983,Success,CUST-944848,Prime SUV,CV Raman Nagar,Yelahanka,7,19,0,,0,,0,,105.28,1.26,4.57,4.85
2025-07-18,13:51:32,BLR202507-002984,Success,CUST-746233,Auto,Rajajinagar,Marathahalli,12,18,0,,0,,0,,371.36,24.74,4.75,4.43
2025-07-19,01:22:45,BLR202507-002985,Success,CUST-876424,Bike,Ulsoor,Basavanagudi,8,15,0,,0,,0,,48.6,3.36,4.49,4.46
2025-07-04,07:23:03,BLR202507-002986,Success,CUST-200331,Prime Plus,Brookefield,RT Nagar,4,11,0,,0,,0,,531,18.84,4.73,4.94
2025-07-08,04:37:32,BLR202507-002987,Success,CUST-581827,Bike,Rajajinagar,Malleshwaram,7,14,0,,0,,0,,215.1,20.01,4.16,4.54
2025-07-30,21:19:17,BLR202507-002988,Success,CUST-331044,Prime Sedan,HSR Layout,Indiranagar,14,19,0,,0,,0,,209.94,7.27,4.22,5
2025-07-08,22:34:16,BLR202507-002989,Success,CUST-803763,Prime Sedan,Kadubeesanahalli,Kengeri,10,22,0,,0,,0,,453.04,18.32,4.54,4.51
2025-07-28,13:37:37,BLR202507-002990,Cancelled by Driver,CUST-728848,Prime SUV,CV Raman Nagar,Harlur,,,0,,1,Customer related issue,0,,,,,
2025-07-08,05:15:46,BLR202507-002991,Success,CUST-205242,Prime SUV,Marathahalli,Brookefield,6,16,0,,0,,0,,553.84,17.28,4.51,4.82
2025-07-23,09:46:02,BLR202507-002992,Cancelled by Driver,CUST-565707,Mini,Banashankari,Manyata Tech Park,,,0,,1,More than permitted people in there,0,,,,,
2025-07-28,23:52:04,BLR202507-002993,Success,CUST-744929,Prime SUV,CV Raman Nagar,Koramangala,13,24,0,,0,,0,,493.92,15.14,4.55,4.66
2025-07-18,08:39:07,BLR202507-002994,Cancelled by Customer,CUST-902219,Prime Sedan,Yelahanka,Mahadevapura,,,1,Wrong Address,0,,0,,,,,
2025-07-14,14:02:06,BLR202507-002995,Cancelled by Driver,CUST-927942,Bike,Sarjapur Road,Bellandur,,,0,,1,Personal & Car related issues,0,,,,,
2025-07-16,06:34:19,BLR202507-002996,Success,CUST-632214,Bike,CV Raman Nagar,Harlur,9,19,0,,0,,0,,86.9,7.19,4.35,4.68
2025-07-20,16:39:58,BLR202507-002997,Cancelled by Driver,CUST-315450,Prime Sedan,Banashankari,Thanisandra,,,0,,1,Personal & Car related issues,0,,,,,
2025-07-20,11:13:02,BLR202507-002998,Success,CUST-977594,eBike,Mahadevapura,CV Raman Nagar,2,8,0,,0,,0,,223.08,21.2,4.35,4.57
2025-07-06,05:52:28,BLR202507-002999,Success,CUST-926351,Mini,Yelahanka,Brookefield,7,20,0,,0,,0,,344.74,16.93,3.74,5
2025-07-09,09:21:31,BLR202507-003000,Cancelled by Driver,CUST-360849,eBike,BTM Layout,RT Nagar,,,0,,1,More than permitted people in there,0,,,,,
2025-07-20,18:08:02,BLR202507-003001,Cancelled by Customer,CUST-592529,Auto,Mahadevapura,Nagarbhavi,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-21,16:46:00,BLR202507-003002,Success,CUST-831466,Auto,Harlur,Thanisandra,9,17,0,,0,,0,,50.48,1.82,4.86,4.77
2025-07-26,04:07:40,BLR202507-003003,Success,CUST-122942,Mini,Nagarbhavi,Domlur,8,19,0,,0,,0,,59.98,1.11,4.35,4.86
2025-07-12,21:22:35,BLR202507-003004,Cancelled by Customer,CUST-499476,Auto,Basavanagudi,Kadubeesanahalli,,,1,Wrong Address,0,,0,,,,,
2025-07-30,11:16:05,BLR202507-003005,Incomplete,CUST-544740,Auto,Kadubeesanahalli,Benson Town,,,0,,0,,1,Vehicle Breakdown,,,,
2025-07-08,05:21:23,BLR202507-003006,Success,CUST-382194,Prime Sedan,Benson Town,Bommanahalli,9,16,0,,0,,0,,200.04,6.82,4.56,5
2025-07-06,11:52:14,BLR202507-003007,Success,CUST-276728,Prime Plus,Kengeri,Kalyan Nagar,12,18,0,,0,,0,,460.58,13.62,4.29,4.82
2025-07-17,07:24:31,BLR202507-003008,Cancelled by Driver,CUST-728207,Bike,Hebbal,MG Road,,,0,,1,More than permitted people in there,0,,,,,
2025-07-12,20:56:40,BLR202507-003009,Success,CUST-150309,Prime SUV,RT Nagar,Marathahalli,3,16,0,,0,,0,,176.06,2.74,5,3.95
2025-07-23,16:10:28,BLR202507-003010,Success,CUST-266465,Auto,Kanakapura Road,Hoodi,14,24,0,,0,,0,,59.3,2.45,4.66,5
2025-07-18,18:19:54,BLR202507-003011,Success,CUST-152497,Prime Sedan,Marathahalli,Sadashivanagar,8,15,0,,0,,0,,246.38,7.06,4.88,4.36
2025-07-30,00:43:09,BLR202507-003012,Incomplete,CUST-367539,Mini,Banashankari,BTM Layout,,,0,,0,,1,Customer Demand,,,,
2025-07-28,10:17:58,BLR202507-003013,Cancelled by Customer,CUST-557067,Prime Sedan,Malleshwaram,RT Nagar,,,1,Wrong Address,0,,0,,,,,
2025-07-10,15:15:18,BLR202507-003014,Cancelled by Customer,CUST-274722,Bike,Electronic City,RT Nagar,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-20,03:46:41,BLR202507-003015,Success,CUST-154679,Bike,Kalyan Nagar,Manyata Tech Park,9,16,0,,0,,0,,134.9,11.99,5,4.85
2025-07-06,10:02:56,BLR202507-003016,Cancelled by Customer,CUST-402244,Bike,Bommanahalli,Kadubeesanahalli,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-08,11:35:30,BLR202507-003017,Success,CUST-118016,Prime SUV,Hebbal,Uttarahalli,11,25,0,,0,,0,,226.07,4.84,4.97,4.13
2025-07-23,07:26:01,BLR202507-003018,Success,CUST-180790,Auto,Devanahalli,HSR Layout,6,19,0,,0,,0,,210.22,13.23,3.86,4.03
2025-07-09,19:37:07,BLR202507-003019,Success,CUST-956990,Prime SUV,Malleshwaram,Yeshwanthpur,12,22,0,,0,,0,,532.84,14.8,4.36,4.5
2025-07-04,23:54:26,BLR202507-003020,Success,CUST-916902,Mini,Peenya,Sarjapur,3,9,0,,0,,0,,349.24,17.18,5,3.88
2025-07-12,17:54:40,BLR202507-003021,Success,CUST-858339,Prime Plus,Banashankari,Yeshwanthpur,8,14,0,,0,,0,,138.6,2.64,4.44,4.03
2025-07-30,01:19:18,BLR202507-003022,Cancelled by Customer,CUST-295881,Prime Plus,Indiranagar,Bellandur,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-25,18:48:19,BLR202507-003023,Cancelled by Driver,CUST-385566,Bike,Koramangala,Shivajinagar,,,0,,1,Personal & Car related issues,0,,,,,
2025-07-13,22:57:53,BLR202507-003024,Success,CUST-241504,Prime Plus,Whitefield,Bommanahalli,10,23,0,,0,,0,,487.75,17.11,4.53,4.45
2025-07-05,05:28:48,BLR202507-003025,Success,CUST-987658,Prime Plus,Frazer Town,Uttarahalli,9,15,0,,0,,0,,206,5.84,4.46,4.34
2025-07-27,22:07:04,BLR202507-003026,Success,CUST-485027,Bike,Ulsoor,Arekere,7,15,0,,0,,0,,210.4,19.54,4.97,4.3
2025-07-08,21:35:14,BLR202507-003027,Success,CUST-577043,Prime Plus,Thanisandra,Jayanagar,7,20,0,,0,,0,,289,9.16,4.17,4.49
2025-07-23,23:09:05,BLR202507-003028,Success,CUST-360272,Prime Plus,Hennur,Uttarahalli,3,15,0,,0,,0,,343.75,11.35,4.05,4.95
2025-07-25,05:50:53,BLR202507-003029,Cancelled by Driver,CUST-144327,Auto,CV Raman Nagar,JP Nagar,,,0,,1,Personal & Car related issues,0,,,,,
2025-07-10,10:20:04,BLR202507-003030,Success,CUST-583155,Bike,Basavanagudi,Mahadevapura,3,6,0,,0,,0,,292.1,23.9,4.57,4.73
2025-07-25,17:06:29,BLR202507-003031,Success,CUST-514205,Bike,Yeshwanthpur,Nagawara,2,6,0,,0,,0,,47.74,2.84,4.73,4.81
2025-07-13,21:22:02,BLR202507-003032,Success,CUST-650555,Mini,Kalyan Nagar,Sadashivanagar,6,16,0,,0,,0,,187.42,8.19,4.36,4.71
2025-07-12,02:30:47,BLR202507-003033,Success,CUST-924584,Bike,Nagarbhavi,Thanisandra,3,8,0,,0,,0,,79.3,6.43,5,5
2025-07-27,12:31:51,BLR202507-003034,Success,CUST-885743,Mini,Sarjapur,Benson Town,4,14,0,,0,,0,,175.72,7.54,4.27,4.48
2025-07-17,07:17:14,BLR202507-003035,Cancelled by Customer,CUST-527481,Prime Plus,Shivajinagar,Basavanagudi,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-26,21:54:45,BLR202507-003036,Success,CUST-138185,Prime Plus,Electronic City,Uttarahalli,13,27,0,,0,,0,,567.75,20.31,4.17,4.68
2025-07-12,20:09:13,BLR202507-003037,Success,CUST-982844,Prime Sedan,Jayanagar,Uttarahalli,12,18,0,,0,,0,,529.08,19.59,4.02,4.54
2025-07-29,09:11:27,BLR202507-003038,Cancelled by Driver,CUST-532446,Mini,CV Raman Nagar,Silk Board,,,0,,1,The customer was coughing/sick,0,,,,,
2025-07-01,21:05:52,BLR202507-003039,Success,CUST-429824,Mini,Hebbal,Sarjapur,10,15,0,,0,,0,,376.24,18.68,4.22,5
2025-07-01,04:18:14,BLR202507-003040,Cancelled by Customer,CUST-326041,Mini,Devanahalli,Hennur,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-15,12:32:46,BLR202507-003041,Cancelled by Customer,CUST-719110,Prime SUV,Sarjapur,Manyata Tech Park,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-21,07:02:13,BLR202507-003042,Success,CUST-932318,Prime Sedan,Kundalahalli,Frazer Town,13,25,0,,0,,0,,227.54,8.07,4.07,4.48
2025-07-05,22:45:09,BLR202507-003043,Cancelled by Customer,CUST-117173,Prime Plus,Harlur,Benson Town,,,1,Wrong Address,0,,0,,,,,
2025-07-13,10:27:44,BLR202507-003044,Success,CUST-589002,eBike,Arekere,KR Puram,8,13,0,,0,,0,,89.14,6.92,3.88,5
2025-07-29,10:50:44,BLR202507-003045,Success,CUST-314635,Mini,JP Nagar,Brookefield,6,19,0,,0,,0,,195.27,7.64,4.41,4.39
2025-07-31,13:28:23,BLR202507-003046,Success,CUST-153840,Prime Plus,Banashankari,Hennur,11,25,0,,0,,0,,195.25,5.41,3.74,4.14
2025-07-30,07:33:10,BLR202507-003047,Success,CUST-206204,Prime Sedan,KR Puram,Whitefield,3,15,0,,0,,0,,364.38,14.29,4.53,5
2025-07-12,06:20:20,BLR202507-003048,Success,CUST-587681,Mini,Kalyan Nagar,Kadubeesanahalli,3,10,0,,0,,0,,366.52,18.14,4.84,5
2025-07-03,10:25:55,BLR202507-003049,Cancelled by Driver,CUST-727296,Prime Sedan,Domlur,Shivajinagar,,,0,,1,More than permitted people in there,0,,,,,
2025-07-02,15:20:08,BLR202507-003050,Incomplete,CUST-988326,Mini,Electronic City,Domlur,,,0,,0,,1,Vehicle Breakdown,,,,
2025-07-07,09:00:06,BLR202507-003051,Success,CUST-425416,Bike,Rajajinagar,Indiranagar,6,15,0,,0,,0,,77.33,5.53,4.47,5
2025-07-04,11:31:56,BLR202507-003052,Success,CUST-253028,eBike,Thanisandra,Peenya,3,13,0,,0,,0,,142.49,13.06,4.79,4.93
2025-07-09,02:32:25,BLR202507-003053,Success,CUST-162796,Auto,Shivajinagar,Yelahanka,5,12,0,,0,,0,,369.4,24.6,4.15,5
2025-07-21,17:15:26,BLR202507-003054,Success,CUST-646403,Prime Sedan,Koramangala,Harlur,12,17,0,,0,,0,,398.64,14.2,4.45,4.16
2025-07-13,06:48:32,BLR202507-003055,Success,CUST-450267,Prime SUV,Kanakapura Road,Arekere,10,17,0,,0,,0,,352.8,10.1,3.65,3.83
2025-07-12,20:25:11,BLR202507-003056,Success,CUST-751975,Prime Sedan,BTM Layout,KR Puram,3,16,0,,0,,0,,247.5,7.51,4.44,4.08
2025-07-02,19:34:19,BLR202507-003057,Cancelled by Customer,CUST-940144,Bike,Kengeri,Jayanagar,,,1,Wrong Address,0,,0,,,,,
2025-07-25,10:53:55,BLR202507-003058,Success,CUST-611198,Mini,Sarjapur,Shivajinagar,8,13,0,,0,,0,,425.94,19.29,4.17,4.74
2025-07-02,01:56:07,BLR202507-003059,Success,CUST-798687,Prime SUV,Peenya,Nagawara,8,13,0,,0,,0,,168.28,3.51,4.95,4.84
2025-07-24,19:30:46,BLR202507-003060,Cancelled by Customer,CUST-693861,Bike,Electronic City,Banashankari,,,1,Wrong Address,0,,0,,,,,
2025-07-11,10:48:12,BLR202507-003061,Success,CUST-792706,eBike,Harlur,Nagawara,7,10,0,,0,,0,,164.67,15.3,5,5
2025-07-24,04:11:04,BLR202507-003062,Success,CUST-766060,Prime Sedan,Banashankari,Banashankari,14,19,0,,0,,0,,289.14,10.87,4.36,4.68
2025-07-07,07:39:31,BLR202507-003063,Success,CUST-197716,Bike,CV Raman Nagar,Ulsoor,6,9,0,,0,,0,,34.5,1.95,5,4.04
2025-07-13,21:27:35,BLR202507-003064,Success,CUST-330935,Auto,MG Road,Silk Board,8,18,0,,0,,0,,95.28,5.02,4.54,4.64
2025-07-01,17:20:08,BLR202507-003065,Success,CUST-239399,Prime Plus,Brookefield,Nagarbhavi,13,25,0,,0,,0,,350.35,10.34,3.83,4.37
2025-07-07,06:19:47,BLR202507-003066,Success,CUST-537873,Prime SUV,Banashankari,Kadubeesanahalli,12,22,0,,0,,0,,294.56,8.02,3.75,4.07
2025-07-18,20:22:12,BLR202507-003067,Incomplete,CUST-695787,Prime Sedan,Yelahanka,Indiranagar,,,0,,0,,1,Customer Demand,,,,
2025-07-06,20:13:19,BLR202507-003068,Success,CUST-139280,Prime Sedan,Nagawara,Bommanahalli,12,26,0,,0,,0,,248.76,7.15,5,4.52
2025-07-26,22:33:47,BLR202507-003069,Cancelled by Customer,CUST-169299,Prime Plus,Arekere,Rajajinagar,,,1,Wrong Address,0,,0,,,,,
2025-07-04,14:44:39,BLR202507-003070,Incomplete,CUST-183854,eBike,Arekere,Sarjapur Road,,,0,,0,,1,Other Issue,,,,
2025-07-24,06:57:08,BLR202507-003071,Success,CUST-490192,Prime SUV,Bommanahalli,Benson Town,10,20,0,,0,,0,,709.8,22.85,4.52,3.98
2025-07-19,13:39:52,BLR202507-003072,Success,CUST-685701,Bike,Manyata Tech Park,Sarjapur Road,9,15,0,,0,,0,,185.7,17.07,4.23,3.82
2025-07-21,08:58:42,BLR202507-003073,Cancelled by Driver,CUST-797241,Prime Sedan,Sadashivanagar,Banashankari,,,0,,1,The customer was coughing/sick,0,,,,,
2025-07-26,14:05:10,BLR202507-003074,Cancelled by Customer,CUST-722697,Prime SUV,Frazer Town,RT Nagar,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-14,03:53:32,BLR202507-003075,Success,CUST-606877,Prime Sedan,Sarjapur Road,Shivajinagar,12,21,0,,0,,0,,550.94,22.77,4.26,4.67
2025-07-10,13:27:27,BLR202507-003076,Success,CUST-623107,eBike,Kundalahalli,Whitefield,7,12,0,,0,,0,,45.3,3.7,4.54,4.61
2025-07-31,13:27:45,BLR202507-003077,Incomplete,CUST-720434,Prime Sedan,Benson Town,HSR Layout,,,0,,0,,1,Customer Demand,,,,
2025-07-18,16:58:29,BLR202507-003078,Success,CUST-334488,Prime SUV,RT Nagar,Frazer Town,14,19,0,,0,,0,,328.16,9.22,5,4.6
2025-07-15,08:32:30,BLR202507-003079,Success,CUST-260702,Auto,Hoodi,Yeshwanthpur,11,23,0,,0,,0,,162.56,8.77,4.33,5
2025-07-17,09:38:40,BLR202507-003080,Success,CUST-480625,Mini,Manyata Tech Park,Kundalahalli,13,22,0,,0,,0,,94.29,2.54,4.87,4.74
2025-07-14,03:42:48,BLR202507-003081,Success,CUST-694094,Prime Sedan,Silk Board,Marathahalli,12,18,0,,0,,0,,355.58,13.89,4.74,4.41
2025-07-08,19:08:15,BLR202507-003082,Incomplete,CUST-270336,Bike,Bommanahalli,Horamavu,,,0,,0,,1,Customer Demand,,,,
2025-07-25,15:47:11,BLR202507-003083,Success,CUST-429207,Auto,Kadubeesanahalli,Kundalahalli,10,24,0,,0,,0,,299.4,19.6,4.97,4.1
2025-07-27,13:58:22,BLR202507-003084,Success,CUST-553160,Prime Plus,Brookefield,Bommanahalli,11,23,0,,0,,0,,383.5,12.94,4.63,4.47
2025-07-01,21:42:22,BLR202507-003085,Cancelled by Customer,CUST-449999,Prime Sedan,Jayanagar,Silk Board,,,1,Driver asked to cancel,0,,0,,,,,
2025-07-16,09:05:43,BLR202507-003086,Cancelled by Driver,CUST-615753,Mini,Kengeri,Yelahanka,,,0,,1,More than permitted people in there,0,,,,,
2025-07-14,04:20:36,BLR202507-003087,Success,CUST-990712,Prime Plus,BTM Layout,Frazer Town,7,14,0,,0,,0,,307,9.88,4.69,4.51
2025-07-20,15:21:02,BLR202507-003088,Success,CUST-943610,Prime Plus,Sarjapur Road,Rajajinagar,12,20,0,,0,,0,,513.75,18.15,4.87,4.62
2025-07-20,21:54:46,BLR202507-003089,Cancelled by Customer,CUST-443034,Bike,CV Raman Nagar,Marathahalli,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-03,08:34:41,BLR202507-003090,Success,CUST-186308,Prime SUV,Manyata Tech Park,Indiranagar,12,25,0,,0,,0,,478.02,13.02,3.93,4.53
2025-07-05,03:44:00,BLR202507-003091,Success,CUST-666619,Mini,Basavanagudi,Marathahalli,3,11,0,,0,,0,,472,24,4.85,4.2
2025-07-30,15:11:38,BLR202507-003092,Cancelled by Driver,CUST-932138,Prime SUV,Hoodi,Kalyan Nagar,,,0,,1,Customer related issue,0,,,,,
2025-07-02,07:22:00,BLR202507-003093,Success,CUST-102188,Mini,Malleshwaram,MG Road,12,25,0,,0,,0,,415.48,20.86,4.98,4.01
2025-07-05,13:32:00,BLR202507-003094,Success,CUST-405579,Prime SUV,KR Puram,Mahadevapura,7,13,0,,0,,0,,459.76,13.92,5,4.78
2025-07-22,02:16:17,BLR202507-003095,Cancelled by Customer,CUST-966917,eBike,Domlur,Horamavu,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-02,12:48:35,BLR202507-003096,Success,CUST-273247,Prime Sedan,Sarjapur Road,HSR Layout,14,21,0,,0,,0,,95.1,2.05,4.39,4.72
2025-07-02,02:50:23,BLR202507-003097,Cancelled by Driver,CUST-711176,Auto,MG Road,Kanakapura Road,,,0,,1,Personal & Car related issues,0,,,,,
2025-07-27,02:51:13,BLR202507-003098,Success,CUST-301586,Prime SUV,Rajajinagar,Kundalahalli,3,8,0,,0,,0,,561.96,17.57,5,4.75
2025-07-27,23:11:00,BLR202507-003099,Success,CUST-614179,Auto,Ulsoor,Kengeri,11,23,0,,0,,0,,195.52,12.18,4.87,4.78
2025-07-10,11:13:36,BLR202507-003100,Cancelled by Driver,CUST-745330,Prime SUV,Sadashivanagar,Electronic City,,,0,,1,The customer was coughing/sick,0,,,,,
2025-07-05,02:11:34,BLR202507-003101,Success,CUST-168097,Mini,Uttarahalli,Benson Town,12,24,0,,0,,0,,483.88,24.66,3.86,4.74
2025-07-06,11:55:26,BLR202507-003102,Cancelled by Customer,CUST-774720,Prime SUV,Hoodi,Shivajinagar,,,1,Driver is not moving towards pickup location,0,,0,,,,,
2025-07-16,20:09:50,BLR202507-003103,Success,CUST-735944,Prime Plus,Hoodi,BTM Layout,14,26,0,,0,,0,,739.75,24.5,4.26,4.46
2025-07-02,08:28:06,BLR202507-003104,Success,CUST-512502,Prime SUV,Sarjapur Road,Horamavu,3,16,0,,0,,0,,117.53,1.15,4.79,4.47
2025-07-06,17:18:06,BLR202507-003105,Cancelled by Driver,CUST-828664,Mini,Harlur,Domlur,,,0,,1,The customer was coughing/sick,0,,,,,
2025-07-10,04:31:17,BLR202507-003106,Success,CUST-785233,eBike,Kundalahalli,Brookefield,5,9,0,,0,,0,,85.89,8.21,4.33,4.41
2025-07-26,15:23:58,BLR202507-003107,Cancelled by Customer,CUST-346546,Prime SUV,Silk Board,Horamavu,,,1,Change of plans,0,,0,,,,,
2025-07-07,02:37:37,BLR202507-003108,Success,CUST-352372,Mini,Banashankari,Thanisandra,5,14,0,,0,,0,,402.52,20.14,4.98,4.82
2025-07-05,18:53:58,BLR202507-003109,Cancelled by Driver,CUST-138585,Auto,Whitefield,Kengeri,,,0,,1,Personal & Car related issues,0,,,,,
2025-07-05,22:50:01,BLR202507-003110,Success,CUST-212904,Mini,JP Nagar,Banashankari,8,13,0,,0,,0,,117.04,4.28,5,4.97
2025-07-24,03:39:09,BLR202507-003111,Cancelled by Customer,CUST-177009,Prime Sedan,Devanahalli,Sarjapur Road,,,1,Change of plans,0,,0,,,,,
2025-07-19,08:26:34,BLR202507-003112,Cancelled by Customer,CUST-350876,eBike,Bommanahalli,Kadubeesanahalli,,,1,Wrong Address,0,,0,,,,,
2025-07-04,03:59:56,BLR202507-003113,Cancelled by Customer,CUST-775609,eBike,Horamavu,Peenya,,,1,Change of plans,0,,0,,,,,
2025-07-30,06:28:44,BLR202507-003114,Success,CUST-843556,Prime Plus,Bommanahalli,Kalyan Nagar,4,17,0,,0,,0,,494,17.36,4.03,4.39
2025-07-02,08:59:58,BLR202507-003115,Success,CUST-481901,Prime Plus,Kundalahalli,Hebbal,8,20,0,,0,,0,,165.6,3.12,4.34,4.78
2025-07-12,16:34:43,BLR202507-003116,Success,CUST-169264,Auto,MG Road,Benson Town,6,13,0,,0,,0,,110.12,6.08,4.24,4.55
2025-07-13,14:37:44,BLR202507-003117,Success,CUST-295624,Prime SUV,Basavanagudi,Arekere,7,13,0,,0,,0,,638.68,20.31,4.25,4.21
2025-07-22,12:57:27,BLR202507-003118,Success,CUST-516798,Prime SUV,Thanisandra,Bellandur,9,17,0,,0,,0,,764.68,24.81,4.72,5
